#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
2 4 0 0 1.309 0 0 0.785398 1 1 0.000395329 7.6235e-06 8.54252e-05 3.23702e-06 0 0 -1 -1 
2 4 0 0 1.309 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 1.5708 0 0 0.785398 1 1 0.000286057 8.4126e-06 4.62957e-05 4.37576e-06 0 0 -1 -1 
2 4 0 0 1.5708 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 1.8326 0 0 0.785398 1 1 0.000186986 9.19558e-06 3.43982e-05 5.59212e-06 0 0 -1 -1 
2 4 0 0 1.8326 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 2.0944 0 0 0.785398 1 1 0.000114096 9.81634e-06 -1.05453e-06 6.87147e-06 0 0 -1 -1 
2 4 0 0 2.0944 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 2.35619 0 0 0.785398 1 1 1.95077e-05 1.02845e-05 -2.24361e-05 8.10179e-06 0 0 -1 -1 
2 4 0 0 2.35619 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 2.61799 0 0 0.785398 1 1 3.71442e-05 1.05356e-05 -1.2583e-05 9.05977e-06 0 0 -1 -1 
2 4 0 0 2.61799 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 2.87979 0 0 0.785398 1 1 2.54454e-05 1.06668e-05 -2.08994e-05 9.66961e-06 0 0 -1 -1 
2 4 0 0 2.87979 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 0 0 0.785398 1 1 -1.35383e-05 1.07445e-05 -5.53341e-06 9.88509e-06 0 0 -1 -1 
2 4 0 0 3.14159 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 0.261799 0 0.785398 1 1 -2.55199e-06 1.07055e-05 -2.11084e-05 9.69869e-06 0 0 -1 -1 
2 4 0 0 3.14159 0.261799 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 0.523599 0 0.785398 1 1 -2.77753e-05 1.05279e-05 -1.8994e-05 9.09177e-06 0 0 -1 -1 
2 4 0 0 3.14159 0.523599 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 0.785398 0 0.785398 1 1 -5.54122e-05 1.02405e-05 -2.22437e-05 8.03441e-06 0 0 -1 -1 
2 4 0 0 3.14159 0.785398 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
