#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -5.79266e-06 2.44645e-07 -2.92059e-07 1.36123e-07 2 0 3 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 2 1 
4 4 0 0 0 0 0 0.785398 1 1 -1.09006e-06 1.15126e-08 -1.83717e-07 3.99413e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -9.02837e-06 1.76228e-07 2.70385e-07 1.48734e-07 2 0 3 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 2 1 
4 4 0 0 0 0 0 0.785398 1 1 4.67953e-08 1.43628e-08 2.68484e-08 5.72787e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 7.1442e-06 1.21294e-06 1.9364e-05 1.17669e-06 2 2 2 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 3 3 0 
4 4 0 0 0 0 0 0.785398 1 1 -3.73361e-08 5.85871e-09 5.33877e-09 1.95481e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 4.10145e-08 7.83539e-09 3.21514e-09 3.38146e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -3.03186e-08 5.9136e-09 4.24031e-09 1.96764e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -2.34334e-08 9.60565e-09 -2.68008e-08 4.25665e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 2.01781e-06 1.78689e-08 2.58054e-07 5.76643e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 1 1 1.54718e-05 1.96435e-07 -2.24232e-06 1.49117e-07 0 2 0 3 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 3 1 2 
4 4 0 0 0 0 0 0.785398 1 1 0.000135445 8.12085e-07 -4.39647e-06 5.13255e-07 2 0 2 2 
4 4 0 0 0 0 0 0.785398 1 1 0.000135156 8.04263e-07 -4.00993e-06 5.01363e-07 2 2 2 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 3 3 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 3 3 0 
4 4 0 0 0 0 0 0.785398 1 1 -2.06147e-06 1.81889e-08 -2.64442e-07 5.89718e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 1 1 -0.000134446 8.01547e-07 3.24e-06 5.06204e-07 0 2 2 2 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 3 3 3 
4 4 0 0 0 0 0 0.785398 1 1 -1.59996e-05 1.97943e-07 2.0496e-06 1.49324e-07 2 0 3 0 
4 4 0 0 0 0 0 0.785398 1 1 -0.000134601 8.05312e-07 4.77916e-06 5.10559e-07 2 2 1 2 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 2 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 3 0 3 
4 4 0 0 0 0 0 0.785398 1 1 2.03514e-06 1.80603e-08 2.59712e-07 5.89188e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 1 1 0.000135113 8.05192e-07 -3.39917e-06 5.06288e-07 0 2 2 2 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 3 3 3 
4 4 0 0 0 0 0 0.785398 1 1 1.58995e-05 2.00203e-07 -2.20524e-06 1.50254e-07 2 0 3 0 
4 4 0 0 0 0 0 0.785398 1 1 0.000135355 8.06653e-07 -2.58808e-06 5.07587e-07 2 2 1 2 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 2 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 3 0 3 
4 4 0 0 0 0 0 0.785398 1 1 -1.33165e-07 7.91304e-09 -2.19871e-08 2.17595e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -3.33947e-06 1.18427e-07 2.53385e-06 7.18963e-08 2 0 3 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 2 1 
4 4 0 0 0 0 0 0.785398 1 1 -2.50815e-08 1.41945e-08 -3.28968e-08 5.56901e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -8.47685e-06 1.22058e-06 -1.86436e-05 1.18162e-06 2 2 2 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 3 3 0 
4 4 0 0 0 0 0 0.785398 1 1 -1.8599e-07 7.76652e-09 -1.36954e-07 5.33809e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -7.37571e-08 7.36953e-09 -9.77279e-10 2.8563e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 1.38436e-06 7.16661e-07 2.81446e-06 6.43724e-07 2 0 3 3 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 2 2 
4 4 0 0 0 0 0 0.785398 1 1 2.14295e-07 8.13124e-09 2.14559e-07 5.73459e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 0.000240502 4.36427e-06 0.000751771 4.09447e-06 2 2 2 2 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 3 3 3 
4 4 0 0 0 0 0 0.785398 1 1 5.58128e-08 1.43407e-08 2.92572e-08 5.55956e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 5.59675e-06 1.2039e-06 2.02011e-05 1.16859e-06 2 2 2 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 3 3 0 
4 4 0 0 0 0 0 0.785398 1 1 6.24386e-08 7.4191e-09 -3.2594e-09 2.86153e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -1.63004e-06 7.15897e-07 -2.61817e-06 6.42843e-07 2 0 2 2 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 3 3 
4 4 0 0 0 0 0 0.785398 1 1 -1.05604e-06 1.1436e-08 -1.73237e-07 3.92597e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -8.90586e-06 1.751e-07 2.45837e-07 1.48797e-07 2 0 3 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 2 1 
4 4 0 0 0 0 0 0.785398 1 1 2.18297e-07 8.16971e-09 2.29011e-07 5.83068e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 0.000237776 4.35864e-06 0.000749894 4.10804e-06 2 2 2 2 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 3 3 3 
4 4 0 0 0 0 0 0.785398 1 1 6.57655e-08 7.4814e-09 -4.62667e-09 2.89456e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -1.45879e-06 7.16365e-07 -3.4234e-06 6.37453e-07 2 0 3 3 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 2 2 
4 4 0 0 0 0 0 0.785398 1 1 -3.56682e-08 1.44556e-08 -3.12284e-08 5.56281e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -8.17489e-06 1.22261e-06 -1.91927e-05 1.19977e-06 2 2 2 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 3 3 0 
4 4 0 0 0 0 0 0.785398 1 1 -1.83368e-07 7.72104e-09 -1.39481e-07 5.28291e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
