#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
2 4 0 0 3.14159 3.14159 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 3.14159 0 0.785398 1 1 1.93406e-05 0.000206724 0 0 2 1 -1 -1 
2 4 0 0 3.14159 3.14159 0 0.785398 2 2 0 0 0 0 3 0 -1 -1 
2 4 0 0 2.35619 2.35619 0 0.785398 1 1 7.37249e-05 6.9364e-05 0 0 0 0 -1 -1 
2 4 0 0 2.35619 2.35619 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 2.35619 2.35619 0 0.785398 1 1 0.000452454 0.00020692 0 0 2 1 -1 -1 
2 4 0 0 2.35619 2.35619 0 0.785398 2 2 0 0 0 0 3 0 -1 -1 
2 4 0 0 1.5708 1.5708 0 0.785398 1 1 -0.000121459 6.91891e-05 0 0 0 0 -1 -1 
2 4 0 0 1.5708 1.5708 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 1.5708 1.5708 0 0.785398 1 1 0.000330253 0.000207004 0 0 2 1 -1 -1 
2 4 0 0 1.5708 1.5708 0 0.785398 2 2 0 0 0 0 3 0 -1 -1 
2 4 0 0 0.785398 0.785398 0 0.785398 1 1 2.42845e-05 6.92377e-05 0 0 0 0 -1 -1 
2 4 0 0 0.785398 0.785398 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 0.785398 0.785398 0 0.785398 1 1 -6.63475e-05 0.000206738 0 0 2 1 -1 -1 
2 4 0 0 0.785398 0.785398 0 0.785398 2 2 0 0 0 0 3 0 -1 -1 
2 4 0 0 0 0 0 0.785398 1 1 -0.000105356 4.38624e-06 0 0 0 0 -1 -1 
2 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 0.785398 0 0 0.785398 1 1 -6.90345e-05 1.83381e-05 0 0 0 0 -1 -1 
2 4 0 0 0.785398 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 1.5708 0 0 0.785398 1 1 -9.33513e-06 3.44152e-05 0 0 0 0 -1 -1 
