#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
4 4 0 0 1.5708 1.5708 0 0.785398 1 1 -4.20078e-05 1.59529e-05 0.000488356 1.43617e-05 1 1 1 1 
4 4 0 0 0.785398 0.785398 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 0.785398 0.785398 0 0.785398 1 1 0.000114096 1.56287e-05 0.000387858 1.04282e-05 1 1 1 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 0 0 0 0.785398 1 1 0.000115031 1.45525e-05 0.000338529 9.22586e-06 1 1 1 1 
4 4 0 0 0.785398 0 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 0.785398 0 0 0.785398 1 1 0.00011661 1.53032e-05 0.00035875 9.85917e-06 1 1 1 1 
4 4 0 0 1.5708 0 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 1.5708 0 0 0.785398 1 1 7.96208e-05 1.65524e-05 0.000456348 1.19711e-05 1 1 1 1 
4 4 0 0 2.35619 0 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 2.35619 0 0 0.785398 1 1 7.05578e-05 1.58433e-05 0.000548426 1.48048e-05 1 1 1 1 
4 4 0 0 3.14159 0 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 3.14159 0 0 0.785398 1 1 1.48416e-06 1.61157e-05 0.000642703 1.69973e-05 1 1 1 1 
4 4 0 0 3.14159 0.785398 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 3.14159 0.785398 0 0.785398 1 1 -2.88446e-05 1.69138e-05 0.000558188 1.44612e-05 1 1 1 1 
4 4 0 0 3.14159 1.5708 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 3.14159 1.5708 0 0.785398 1 1 -9.73807e-05 1.61629e-05 0.000451552 1.19307e-05 1 1 1 1 
4 4 0 0 3.14159 2.35619 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 3.14159 2.35619 0 0.785398 1 1 -0.000114311 1.51652e-05 0.000370935 9.5004e-06 1 1 1 1 
4 4 0 0 3.14159 3.14159 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 3.14159 3.14159 0 0.785398 1 1 -8.70951e-05 1.52809e-05 0.00034767 1.01705e-05 1 1 1 1 
4 4 0 0 2.35619 2.35619 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 2.35619 2.35619 0 0.785398 1 1 -9.48034e-05 1.55105e-05 0.000386395 1.04381e-05 1 1 1 1 
4 4 0 0 1.5708 1.5708 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 1.5708 1.5708 0 0.785398 1 1 2.47718e-05 1.56297e-05 0.000470947 1.34039e-05 1 1 1 1 
4 4 0 0 0.785398 0.785398 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 0.785398 0.785398 0 0.785398 1 1 0.000118312 1.55391e-05 0.000403911 1.11171e-05 1 1 1 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 0 0 1 1 
4 4 0 0 0 0 0 0.785398 1 1 0.000263207 1.44738e-05 0.000733442 1.28543e-05 1 1 0 0 
4 4 0 0 0.785398 0 0 0.785398 2 2 0 0 0 0 0 0 1 1 
4 4 0 0 0.785398 0 0 0.785398 1 1 0.000253344 1.52868e-05 0.000792278 1.36838e-05 1 1 0 0 
4 4 0 0 1.5708 0 0 0.785398 2 2 0 0 0 0 0 0 1 1 
4 4 0 0 1.5708 0 0 0.785398 1 1 0.000240054 1.6464e-05 0.000941028 1.71473e-05 1 1 0 0 
4 4 0 0 2.35619 0 0 0.785398 2 2 0 0 0 0 0 0 1 1 
4 4 0 0 2.35619 0 0 0.785398 1 1 0.000100049 1.82683e-05 0.0011959 2.28627e-05 1 1 0 0 
4 4 0 0 3.14159 0 0 0.785398 2 2 0 0 0 0 0 0 1 1 
4 4 0 0 3.14159 0 0 0.785398 1 1 4.36285e-06 1.8919e-05 0.00138352 2.73166e-05 1 1 0 0 
4 4 0 0 3.14159 0.785398 0 0.785398 2 2 0 0 0 0 0 0 1 1 
4 4 0 0 3.14159 0.785398 0 0.785398 1 1 -0.000129547 1.77196e-05 0.00119588 2.27828e-05 1 1 0 0 
4 4 0 0 3.14159 1.5708 0 0.785398 2 2 0 0 0 0 0 0 1 1 
4 4 0 0 3.14159 1.5708 0 0.785398 1 1 -0.000229492 1.66472e-05 0.000919843 1.64706e-05 1 1 0 0 
4 4 0 0 3.14159 2.35619 0 0.785398 2 2 0 0 0 0 0 0 1 1 
4 4 0 0 3.14159 2.35619 0 0.785398 1 1 -0.00025873 1.47724e-05 0.000760513 1.3439e-05 1 1 0 0 
4 4 0 0 3.14159 3.14159 0 0.785398 2 2 0 0 0 0 0 0 1 1 
4 4 0 0 3.14159 3.14159 0 0.785398 1 1 -0.000253192 1.45893e-05 0.000714564 1.25588e-05 1 1 0 0 
4 4 0 0 2.35619 2.35619 0 0.785398 2 2 0 0 0 0 0 0 1 1 
4 4 0 0 2.35619 2.35619 0 0.785398 1 1 -0.000257399 1.53896e-05 0.000827058 1.51258e-05 1 1 0 0 
4 4 0 0 1.5708 1.5708 0 0.785398 2 2 0 0 0 0 0 0 1 1 
4 4 0 0 1.5708 1.5708 0 0.785398 1 1 -8.73092e-06 1.65263e-05 0.00102219 2.1e-05 1 1 0 0 
4 4 0 0 0.785398 0.785398 0 0.785398 2 2 0 0 0 0 0 0 1 1 
4 4 0 0 0.785398 0.785398 0 0.785398 1 1 0.000217787 1.5594e-05 0.000804484 1.5291e-05 1 1 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 0 0 0 0.785398 1 1 0.000243941 1.44872e-05 0.000716705 1.32215e-05 1 1 1 1 
4 4 0 0 0.785398 0 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 0.785398 0 0 0.785398 1 1 0.000245088 1.51909e-05 0.00077484 1.39616e-05 1 1 1 1 
4 4 0 0 1.5708 0 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 1.5708 0 0 0.785398 1 1 0.000198578 1.68971e-05 0.00095409 1.73406e-05 1 1 1 1 
4 4 0 0 2.35619 0 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 2.35619 0 0 0.785398 1 1 0.000106334 1.82754e-05 0.00116366 2.21818e-05 1 1 1 1 
4 4 0 0 3.14159 0 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 3.14159 0 0 0.785398 1 1 -1.68886e-05 1.86682e-05 0.00135364 2.69506e-05 1 1 1 1 
4 4 0 0 3.14159 0.785398 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 3.14159 0.785398 0 0.785398 1 1 -9.49954e-05 1.83509e-05 0.00120175 2.27561e-05 1 1 1 1 
4 4 0 0 3.14159 1.5708 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 3.14159 1.5708 0 0.785398 1 1 -0.000210314 1.61922e-05 0.000903591 1.66846e-05 1 1 1 1 
4 4 0 0 3.14159 2.35619 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 3.14159 2.35619 0 0.785398 1 1 -0.000284473 1.49014e-05 0.000768732 1.37106e-05 1 1 1 1 
4 4 0 0 3.14159 3.14159 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 3.14159 3.14159 0 0.785398 1 1 -0.000287299 1.43622e-05 0.00072692 1.34389e-05 1 1 1 1 
4 4 0 0 2.35619 2.35619 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 2.35619 2.35619 0 0.785398 1 1 -0.000226621 1.54032e-05 0.000821943 1.48691e-05 1 1 1 1 
4 4 0 0 1.5708 1.5708 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 1.5708 1.5708 0 0.785398 1 1 -1.85831e-05 1.69212e-05 0.0010569 2.14896e-05 1 1 1 1 
4 4 0 0 0.785398 0.785398 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 0.785398 0.785398 0 0.785398 1 1 0.000244573 1.57766e-05 0.000838245 1.56522e-05 1 1 1 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 0 0 1 0 
4 4 0 0 0 0 0 0.785398 1 1 0.000269555 1.44783e-05 0.000726734 1.29783e-05 1 1 0 1 
4 4 0 0 0.785398 0 0 0.785398 2 2 0 0 0 0 0 0 1 0 
4 4 0 0 0.785398 0 0 0.785398 1 1 0.000238013 1.50103e-05 0.000740724 1.32693e-05 1 1 0 1 
4 4 0 0 1.5708 0 0 0.785398 2 2 0 0 0 0 0 0 1 0 
4 4 0 0 1.5708 0 0 0.785398 1 1 0.000225813 1.67669e-05 0.000909147 1.69854e-05 1 1 0 1 
4 4 0 0 2.35619 0 0 0.785398 2 2 0 0 0 0 0 0 1 0 
4 4 0 0 2.35619 0 0 0.785398 1 1 0.000110647 1.84636e-05 0.00118245 2.2667e-05 1 1 0 1 
4 4 0 0 3.14159 0 0 0.785398 2 2 0 0 0 0 0 0 1 0 
4 4 0 0 3.14159 0 0 0.785398 1 1 -1.06154e-05 1.79757e-05 0.00132784 2.68223e-05 1 1 0 1 
4 4 0 0 3.14159 0.785398 0 0.785398 2 2 0 0 0 0 0 0 1 0 
4 4 0 0 3.14159 0.785398 0 0.785398 1 1 -0.000109403 1.83783e-05 0.00118781 2.29295e-05 1 1 0 1 
4 4 0 0 3.14159 1.5708 0 0.785398 2 2 0 0 0 0 0 0 1 0 
4 4 0 0 3.14159 1.5708 0 0.785398 1 1 -0.000210514 1.65372e-05 0.000937889 1.66516e-05 1 1 0 1 
4 4 0 0 3.14159 2.35619 0 0.785398 2 2 0 0 0 0 0 0 1 0 
4 4 0 0 3.14159 2.35619 0 0.785398 1 1 -0.000236483 1.46801e-05 0.000753819 1.3421e-05 1 1 0 1 
4 4 0 0 3.14159 3.14159 0 0.785398 2 2 0 0 0 0 0 0 1 0 
4 4 0 0 3.14159 3.14159 0 0.785398 1 1 -0.000254831 1.42217e-05 0.000699673 1.27344e-05 1 1 0 1 
4 4 0 0 2.35619 2.35619 0 0.785398 2 2 0 0 0 0 0 0 1 0 
4 4 0 0 2.35619 2.35619 0 0.785398 1 1 -0.000240162 1.62424e-05 0.000841913 1.5356e-05 1 1 0 1 
4 4 0 0 1.5708 1.5708 0 0.785398 2 2 0 0 0 0 0 0 1 0 
4 4 0 0 1.5708 1.5708 0 0.785398 1 1 -1.46829e-05 1.66826e-05 0.0010315 2.15247e-05 1 1 0 1 
4 4 0 0 0.785398 0.785398 0 0.785398 2 2 0 0 0 0 0 0 1 0 
4 4 0 0 0.785398 0.785398 0 0.785398 1 1 0.000187775 1.52026e-05 0.000799194 1.48972e-05 1 1 0 1 
